#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|  ./working/random-truncated.bin|  8.21e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.91896428|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.60330459|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.72993156|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.13512958|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.44986599|  PASSED  
        diehard_opso|   0|   2097152|     100|0.00867417|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.58713602|  PASSED  
         diehard_dna|   0|   2097152|     100|0.63507395|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.46524555|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.80675303|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.26403703|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.85339983|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.87912118|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.68587677|  PASSED  
        diehard_sums|   0|       100|     100|0.00790718|  PASSED  
        diehard_runs|   0|    100000|     100|0.64001490|  PASSED  
        diehard_runs|   0|    100000|     100|0.01118142|  PASSED  
       diehard_craps|   0|    200000|     100|0.01092133|  PASSED  
       diehard_craps|   0|    200000|     100|0.69771685|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.90998143|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.88144893|  PASSED  
         sts_monobit|   1|    100000|     100|0.58106188|  PASSED  
            sts_runs|   2|    100000|     100|0.66770566|  PASSED  
          sts_serial|   1|    100000|     100|0.00950394|  PASSED  
          sts_serial|   2|    100000|     100|0.57334505|  PASSED  
          sts_serial|   3|    100000|     100|0.97985035|  PASSED  
          sts_serial|   3|    100000|     100|0.84050816|  PASSED  
          sts_serial|   4|    100000|     100|0.75095832|  PASSED  
          sts_serial|   4|    100000|     100|0.57329545|  PASSED  
          sts_serial|   5|    100000|     100|0.38469009|  PASSED  
          sts_serial|   5|    100000|     100|0.21119976|  PASSED  
          sts_serial|   6|    100000|     100|0.15046708|  PASSED  
          sts_serial|   6|    100000|     100|0.24941901|  PASSED  
          sts_serial|   7|    100000|     100|0.28410275|  PASSED  
          sts_serial|   7|    100000|     100|0.96286845|  PASSED  
          sts_serial|   8|    100000|     100|0.10707341|  PASSED  
          sts_serial|   8|    100000|     100|0.01176045|  PASSED  
          sts_serial|   9|    100000|     100|0.34092883|  PASSED  
          sts_serial|   9|    100000|     100|0.67506963|  PASSED  
          sts_serial|  10|    100000|     100|0.89883318|  PASSED  
          sts_serial|  10|    100000|     100|0.74398490|  PASSED  
          sts_serial|  11|    100000|     100|0.75274507|  PASSED  
          sts_serial|  11|    100000|     100|0.91894646|  PASSED  
          sts_serial|  12|    100000|     100|0.77563727|  PASSED  
          sts_serial|  12|    100000|     100|0.78342830|  PASSED  
          sts_serial|  13|    100000|     100|0.63541684|  PASSED  
          sts_serial|  13|    100000|     100|0.92964505|  PASSED  
          sts_serial|  14|    100000|     100|0.07893279|  PASSED  
          sts_serial|  14|    100000|     100|0.06397441|  PASSED  
          sts_serial|  15|    100000|     100|0.94313024|  PASSED  
          sts_serial|  15|    100000|     100|0.36933850|  PASSED  
          sts_serial|  16|    100000|     100|0.89021708|  PASSED  
